stage,policy_id,game,game_name,split,weeks,draws,replicates,cost_per_replicate,raw_roi_mean,raw_roi_median,robust_roi_mean,fixed_roi_mean,delta_robust_roi_mean,delta_robust_roi_median,delta_ci_low,delta_ci_high,delta_fixed_roi_mean,delta_fixed_ci_low,delta_fixed_ci_high,positive_replicate_rate,active_week_rate,active_week_win_rate,median_max_drawdown,hits_per_replicate,top2_hits_all_replicates
refined,candidate__cold_ref_g075_c7,super,威力彩,holdout,242,484,8,242000,-0.8050103305785123,-0.8082644628099174,-0.8050103305785123,-0.8050103305785123,-0.0190599173553719,-0.0028925619834710746,-0.0190599173553719,-0.0190599173553719,-0.0190599173553719,-0.0190599173553719,-0.0190599173553719,0.5,0.9628099173553719,0.5321888412017167,-195600.0,301.75,0
refined,candidate__cold_ref_g075_c7,super,威力彩,train,482,963,8,481500,-0.7517557113187955,-0.791435098650052,-0.7517557113187955,-0.7517557113187955,0.013768172377985463,-0.01695742471443406,0.013840767634854766,0.013840767634854766,0.013768172377985463,0.013840767634854766,0.013840767634854766,0.375,0.983402489626556,0.4767932489451477,-381193.5,558.25,0
refined,candidate__cold_ref_g075_c7,super,威力彩,validation,241,482,8,241000,-0.8107365145228216,-0.8163900414937759,-0.8107365145228216,-0.8107365145228216,0.0009336099585062249,0.0035269709543568465,0.0009336099585062242,0.0009336099585062242,0.0009336099585062249,0.0009336099585062242,0.0009336099585062242,0.625,0.983402489626556,0.459915611814346,-196750.0,269.0,0
refined,candidate__cold_ref_g075_c8,super,威力彩,holdout,242,484,8,242000,-0.8027892561983472,-0.803099173553719,-0.8027892561983472,-0.8027892561983472,-0.016838842975206613,0.0022727272727272726,-0.01683884297520661,-0.01683884297520661,-0.016838842975206613,-0.01683884297520661,-0.01683884297520661,0.5,0.9752066115702479,0.5338983050847458,-194350.0,303.875,0
refined,candidate__cold_ref_g075_c8,super,威力彩,train,482,963,8,481500,-0.7161783489096574,-0.7766531671858775,-0.7161783489096574,-0.7161783489096574,0.04934553478712357,0.005948078920041537,0.04938122406639004,0.04938122406639004,0.04934553478712357,0.04938122406639004,0.04938122406639004,0.5,0.9854771784232366,0.4631578947368421,-374638.5,558.0,0
refined,candidate__cold_ref_g075_c8,super,威力彩,validation,241,482,8,241000,-0.8065871369294606,-0.8141078838174274,-0.8065871369294606,-0.8065871369294606,0.005082987551867219,0.0031120331950207467,0.00508298755186722,0.00508298755186722,0.005082987551867219,0.00508298755186722,0.00508298755186722,0.625,0.979253112033195,0.4406779661016949,-196200.0,268.75,0
refined,candidate__cold_ref_g075_c9,super,威力彩,holdout,242,484,8,242000,-0.8040805785123967,-0.803099173553719,-0.8040805785123967,-0.8040805785123967,-0.0181301652892562,0.0022727272727272726,-0.018130165289256196,-0.018130165289256196,-0.0181301652892562,-0.018130165289256196,-0.018130165289256196,0.5,0.9793388429752066,0.5316455696202531,-194350.0,302.125,0
refined,candidate__cold_ref_g075_c9,super,威力彩,train,482,963,8,481500,-0.7550944963655244,-0.7943592938733126,-0.7550944963655244,-0.7550944963655244,0.010429387331256491,-0.016427829698857737,0.010505446058091285,0.010505446058091285,0.010429387331256491,0.010505446058091285,0.010505446058091285,0.375,0.9813278008298755,0.4630021141649049,-382601.5,559.5,0
refined,candidate__cold_ref_g075_c9,super,威力彩,validation,241,482,8,241000,-0.816804979253112,-0.825103734439834,-0.816804979253112,-0.816804979253112,-0.005134854771784232,0.0012448132780082987,-0.005134854771784232,-0.005134854771784232,-0.005134854771784232,-0.005134854771784232,-0.005134854771784232,0.625,0.979253112033195,0.4449152542372881,-198850.0,270.125,0
refined,candidate__cold_ref_g100_c7,super,威力彩,holdout,242,484,8,242000,-0.818388429752066,-0.8177685950413223,-0.818388429752066,-0.818388429752066,-0.03243801652892562,-0.007231404958677686,-0.03243801652892562,-0.03243801652892562,-0.03243801652892562,-0.03243801652892562,-0.03243801652892562,0.375,0.9669421487603306,0.44017094017094016,-197900.0,292.5,0
refined,candidate__cold_ref_g100_c7,super,威力彩,train,482,963,8,481500,-0.7762705088265837,-0.7820290758047768,-0.7762705088265837,-0.7762705088265837,-0.010746625129802697,0.02591692627206646,-0.010648599585062238,-0.010648599585062238,-0.010746625129802697,-0.010648599585062238,-0.010648599585062238,0.75,0.9875518672199171,0.43487394957983194,-378495.0,568.5,0
refined,candidate__cold_ref_g100_c7,super,威力彩,validation,241,482,8,241000,-0.7486514522821577,-0.8263485477178423,-0.7486514522821577,-0.7486514522821577,0.06301867219917014,0.0012448132780082989,0.06301867219917012,0.06301867219917012,0.06301867219917014,0.06301867219917012,0.06301867219917012,0.5,0.983402489626556,0.43037974683544306,-199150.0,272.625,0
refined,candidate__cold_ref_g100_c8,super,威力彩,holdout,242,484,8,242000,-0.8166838842975207,-0.8161157024793388,-0.8166838842975207,-0.8166838842975207,-0.030733471074380167,-0.0024793388429752063,-0.030733471074380167,-0.030733471074380167,-0.030733471074380167,-0.030733471074380167,-0.030733471074380167,0.375,0.9752066115702479,0.4449152542372881,-197500.0,291.625,0
refined,candidate__cold_ref_g100_c8,super,威力彩,train,482,963,8,481500,-0.7797235202492212,-0.795417445482866,-0.7797235202492212,-0.7797235202492212,-0.014199636552440293,0.01769158878504673,-0.014098029045643156,-0.014098029045643156,-0.014199636552440293,-0.014098029045643156,-0.014098029045643156,0.75,0.9854771784232366,0.42947368421052634,-382993.5,563.375,0
refined,candidate__cold_ref_g100_c8,super,威力彩,validation,241,482,8,241000,-0.7407157676348548,-0.8215767634854771,-0.7407157676348548,-0.7407157676348548,0.07095435684647304,-0.0024896265560165978,0.07095435684647304,0.07095435684647304,0.07095435684647304,0.07095435684647304,0.07095435684647304,0.5,0.970954356846473,0.4230769230769231,-198000.0,270.875,0
refined,candidate__cold_ref_g100_c9,super,威力彩,holdout,242,484,8,242000,-0.8165289256198347,-0.8163223140495868,-0.8165289256198347,-0.8165289256198347,-0.030578512396694214,-0.0008264462809917357,-0.030578512396694214,-0.030578512396694214,-0.030578512396694214,-0.030578512396694214,-0.030578512396694214,0.5,0.9752066115702479,0.4406779661016949,-197550.0,290.25,0
refined,candidate__cold_ref_g100_c9,super,威力彩,train,482,963,8,481500,-0.7839483385254413,-0.794478712357217,-0.7839483385254413,-0.7839483385254413,-0.018424454828660435,0.0112398753894081,-0.018318464730290456,-0.018318464730290456,-0.018424454828660435,-0.018318464730290456,-0.018318464730290456,0.75,0.9875518672199171,0.42857142857142855,-382541.5,565.375,0
refined,candidate__cold_ref_g100_c9,super,威力彩,validation,241,482,8,241000,-0.7381224066390042,-0.8122406639004149,-0.7381224066390042,-0.7381224066390042,0.07354771784232365,-0.0024896265560165978,0.07354771784232365,0.07354771784232365,0.07354771784232365,0.07354771784232365,0.07354771784232365,0.5,0.970954356846473,0.4358974358974359,-195750.0,271.875,0
refined,candidate__hot_ref_w10_d096,super,威力彩,holdout,242,484,8,242000,-0.7935950413223141,-0.803099173553719,-0.7935950413223141,-0.7935950413223141,-0.0076446280991735545,0.012396694214876033,-0.007644628099173552,-0.007644628099173552,-0.0076446280991735545,-0.007644628099173552,-0.007644628099173552,0.625,0.9752066115702479,0.5042372881355932,-194350.0,281.625,0
refined,candidate__hot_ref_w10_d096,super,威力彩,train,482,963,8,481500,-0.8079164070612669,-0.8086230529595015,-0.8079164070612669,-0.8079164070612669,-0.042392523364485984,-0.003872274143302181,-0.04226167012448132,-0.04226167012448132,-0.042392523364485984,-0.04226167012448132,-0.04226167012448132,0.5,0.9771784232365145,0.4819532908704883,-389923.5,567.75,0
refined,candidate__hot_ref_w10_d096,super,威力彩,validation,241,482,8,241000,-0.725259336099585,-0.8068464730290457,-0.725259336099585,-0.725259336099585,0.08641078838174274,0.0,0.08641078838174274,0.08641078838174274,0.08641078838174274,0.08641078838174274,0.08641078838174274,0.5,0.979253112033195,0.5084745762711864,-194450.0,283.25,0
refined,candidate__hot_ref_w10_d097,super,威力彩,holdout,242,484,8,242000,-0.8119318181818181,-0.824793388429752,-0.8119318181818181,-0.8119318181818181,-0.025981404958677685,0.0049586776859504135,-0.025981404958677685,-0.025981404958677685,-0.025981404958677685,-0.025981404958677685,-0.025981404958677685,0.5,0.9628099173553719,0.48068669527896996,-199600.0,276.625,0
refined,candidate__hot_ref_w10_d097,super,威力彩,train,482,963,8,481500,-0.8083647455867082,-0.8061993769470406,-0.8083647455867082,-0.8083647455867082,-0.04284086188992731,-0.01233748701973001,-0.04270954356846473,-0.04270954356846473,-0.04284086188992731,-0.04270954356846473,-0.04270954356846473,0.375,0.983402489626556,0.4831223628691983,-388302.5,568.75,0
refined,candidate__hot_ref_w10_d097,super,威力彩,validation,241,482,8,241000,-0.7215248962655602,-0.8053941908713693,-0.7215248962655602,-0.7215248962655602,0.09014522821576763,-0.0006224066390041489,0.09014522821576762,0.09014522821576762,0.09014522821576763,0.09014522821576762,0.09014522821576762,0.5,0.966804979253112,0.4978540772532189,-194100.0,283.625,0
refined,candidate__hot_ref_w10_d098,super,威力彩,holdout,242,484,8,242000,-0.8004132231404959,-0.8177685950413223,-0.8004132231404959,-0.8004132231404959,-0.014462809917355372,0.0008264462809917355,-0.01446280991735537,-0.01446280991735537,-0.014462809917355372,-0.01446280991735537,-0.01446280991735537,0.5,0.9793388429752066,0.48945147679324896,-197900.0,277.5,0
refined,candidate__hot_ref_w10_d098,super,威力彩,train,482,963,8,481500,-0.7953639667705088,-0.8050623052959501,-0.7953639667705088,-0.7953639667705088,-0.02984008307372793,-0.0005285565939771551,-0.029722251037344397,-0.029722251037344397,-0.02984008307372793,-0.029722251037344397,-0.029722251037344397,0.5,0.983402489626556,0.48523206751054854,-387637.5,564.625,0
refined,candidate__hot_ref_w10_d098,super,威力彩,validation,241,482,8,241000,-0.7139004149377594,-0.8112033195020747,-0.7139004149377594,-0.7139004149377594,0.09776970954356846,-0.004149377593360995,0.09776970954356845,0.09776970954356845,0.09776970954356846,0.09776970954356845,0.09776970954356845,0.5,0.975103734439834,0.502127659574468,-195500.0,283.0,0
refined,candidate__hot_ref_w20_d096,super,威力彩,holdout,242,484,8,242000,-0.7946280991735537,-0.8082644628099174,-0.7946280991735537,-0.7946280991735537,-0.008677685950413223,0.004752066115702479,-0.008677685950413221,-0.008677685950413221,-0.008677685950413223,-0.008677685950413221,-0.008677685950413221,0.5,0.9834710743801653,0.5042016806722689,-195600.0,285.125,0
refined,candidate__hot_ref_w20_d096,super,威力彩,train,482,963,8,481500,-0.7830685358255451,-0.7801703011422638,-0.7830685358255451,-0.7830685358255451,-0.017544652128764278,0.0008629283489096575,-0.01743957468879668,-0.01743957468879668,-0.017544652128764278,-0.01743957468879668,-0.01743957468879668,0.5,0.9813278008298755,0.48625792811839325,-380362.5,569.875,0
refined,candidate__hot_ref_w20_d096,super,威力彩,validation,241,482,8,241000,-0.8005705394190872,-0.8128630705394191,-0.8005705394190872,-0.8005705394190872,0.011099585062240664,0.015975103734439833,0.011099585062240664,0.011099585062240664,0.011099585062240664,0.011099585062240664,0.011099585062240664,0.625,0.979253112033195,0.5169491525423728,-195900.0,286.375,0
refined,candidate__hot_ref_w20_d097,super,威力彩,holdout,242,484,8,242000,-0.7947314049586777,-0.802892561983471,-0.7947314049586777,-0.7947314049586777,-0.008780991735537189,0.0012396694214876032,-0.008780991735537187,-0.008780991735537187,-0.008780991735537189,-0.008780991735537187,-0.008780991735537187,0.5,0.9752066115702479,0.5,-194300.0,281.75,0
refined,candidate__hot_ref_w20_d097,super,威力彩,train,482,963,8,481500,-0.7392328660436137,-0.777858774662513,-0.7392328660436137,-0.7392328660436137,0.026291017653167183,-0.00794392523364486,0.026350622406639,0.026350622406639,0.026291017653167183,0.026350622406639,0.026350622406639,0.375,0.970954356846473,0.4722222222222222,-376350.5,570.0,0
refined,candidate__hot_ref_w20_d097,super,威力彩,validation,241,482,8,241000,-0.7880186721991701,-0.8064315352697096,-0.7880186721991701,-0.7880186721991701,0.023651452282157676,0.029045643153526972,0.023651452282157676,0.023651452282157676,0.023651452282157676,0.023651452282157676,0.023651452282157676,0.75,0.983402489626556,0.5147679324894515,-194350.0,289.625,0
refined,candidate__hot_ref_w20_d098,super,威力彩,holdout,242,484,8,242000,-0.797004132231405,-0.806404958677686,-0.797004132231405,-0.797004132231405,-0.011053719008264462,0.0028925619834710746,-0.011053719008264462,-0.011053719008264462,-0.011053719008264462,-0.011053719008264462,-0.011053719008264462,0.625,0.987603305785124,0.502092050209205,-195150.0,283.5,0
refined,candidate__hot_ref_w20_d098,super,威力彩,train,482,963,8,481500,-0.7490215472481827,-0.7870384215991693,-0.7490215472481827,-0.7490215472481827,0.016502336448598127,-0.01105711318795431,0.016572095435684643,0.016572095435684643,0.016502336448598127,0.016572095435684643,0.016572095435684643,0.375,0.9854771784232366,0.4673684210526316,-383775.0,565.375,0
refined,candidate__hot_ref_w20_d098,super,威力彩,validation,241,482,8,241000,-0.7982365145228216,-0.8095435684647303,-0.7982365145228216,-0.7982365145228216,0.013433609958506225,0.014107883817427386,0.013433609958506223,0.013433609958506223,0.013433609958506225,0.013433609958506223,0.013433609958506223,0.625,0.9585062240663901,0.5064935064935064,-195100.0,293.375,0
refined,candidate__hot_ref_w30_d096,super,威力彩,holdout,242,484,8,242000,-0.8083677685950413,-0.8084710743801653,-0.8083677685950413,-0.8083677685950413,-0.022417355371900826,-0.011363636363636364,-0.022417355371900826,-0.022417355371900826,-0.022417355371900826,-0.022417355371900826,-0.022417355371900826,0.375,0.9710743801652892,0.44680851063829785,-196050.0,283.875,0
refined,candidate__hot_ref_w30_d096,super,威力彩,train,482,963,8,481500,-0.7518652647975078,-0.7938566978193147,-0.7518652647975078,-0.7518652647975078,0.013658618899273101,0.01007061266874351,0.013731327800829873,0.013731327800829873,0.013658618899273101,0.013731327800829873,0.013731327800829873,0.625,0.9730290456431535,0.4861407249466951,-382349.5,574.375,0
refined,candidate__hot_ref_w30_d096,super,威力彩,validation,241,482,8,241000,-0.8022302904564316,-0.8149377593360996,-0.8022302904564316,-0.8022302904564316,0.009439834024896265,-0.002904564315352697,0.009439834024896267,0.009439834024896267,0.009439834024896265,0.009439834024896267,0.009439834024896267,0.375,0.991701244813278,0.497907949790795,-196400.0,290.0,0
refined,candidate__hot_ref_w30_d097,super,威力彩,holdout,242,484,8,242000,-0.8103822314049587,-0.8095041322314049,-0.8103822314049587,-0.8103822314049587,-0.02443181818181818,-0.015082644628099173,-0.02443181818181818,-0.02443181818181818,-0.02443181818181818,-0.02443181818181818,-0.02443181818181818,0.25,0.987603305785124,0.4602510460251046,-195900.0,283.25,0
refined,candidate__hot_ref_w30_d097,super,威力彩,train,482,963,8,481500,-0.7484805295950155,-0.7902035306334372,-0.7484805295950155,-0.7484805295950155,0.017043354101765315,0.0188006230529595,0.017112551867219914,0.017112551867219914,0.017043354101765315,0.017112551867219914,0.017112551867219914,0.625,0.9854771784232366,0.47157894736842104,-380540.5,569.125,0
refined,candidate__hot_ref_w30_d097,super,威力彩,validation,241,482,8,241000,-0.7990145228215768,-0.8087136929460581,-0.7990145228215768,-0.7990145228215768,0.012655601659751037,0.00892116182572614,0.01265560165975104,0.01265560165975104,0.012655601659751037,0.01265560165975104,0.01265560165975104,0.5,0.970954356846473,0.5085470085470085,-194900.0,288.0,0
refined,candidate__hot_ref_w30_d098,super,威力彩,holdout,242,484,8,242000,-0.8044938016528925,-0.8055785123966942,-0.8044938016528925,-0.8044938016528925,-0.018543388429752065,-0.018388429752066116,-0.018543388429752068,-0.018543388429752068,-0.018543388429752065,-0.018543388429752068,-0.018543388429752068,0.25,0.9752066115702479,0.461864406779661,-194950.0,284.25,0
refined,candidate__hot_ref_w30_d098,super,威力彩,train,482,963,8,481500,-0.7465508826583593,-0.7690664589823468,-0.7465508826583593,-0.7465508826583593,0.0189730010384216,0.011682242990654205,0.01904019709543568,0.01904019709543568,0.0189730010384216,0.01904019709543568,0.01904019709543568,0.75,0.9771784232365145,0.4840764331210191,-371512.0,567.625,0
refined,candidate__hot_ref_w30_d098,super,威力彩,validation,241,482,8,241000,-0.7233921161825726,-0.7910788381742739,-0.7233921161825726,-0.7233921161825726,0.08827800829875518,0.03443983402489627,0.08827800829875519,0.08827800829875519,0.08827800829875518,0.08827800829875519,0.08827800829875519,0.625,0.950207468879668,0.5065502183406113,-190650.0,290.125,0
refined,candidate__hot_ref_w40_d096,super,威力彩,holdout,242,484,8,242000,-0.8034607438016529,-0.8138429752066116,-0.8034607438016529,-0.8034607438016529,-0.0175103305785124,-0.006818181818181818,-0.0175103305785124,-0.0175103305785124,-0.0175103305785124,-0.0175103305785124,-0.0175103305785124,0.5,0.9834710743801653,0.47058823529411764,-196950.0,285.375,0
refined,candidate__hot_ref_w40_d096,super,威力彩,train,482,963,8,481500,-0.7857328660436137,-0.7934610591900311,-0.7857328660436137,-0.7857328660436137,-0.020208982346832813,0.0019626168224299067,-0.02010114107883818,-0.02010114107883818,-0.020208982346832813,-0.02010114107883818,-0.02010114107883818,0.5,0.9647302904564315,0.4924731182795699,-382159.0,579.875,0
refined,candidate__hot_ref_w40_d096,super,威力彩,validation,241,482,8,241000,-0.7839730290456431,-0.7871369294605809,-0.7839730290456431,-0.7839730290456431,0.027697095435684646,0.036721991701244815,0.027697095435684646,0.027697095435684646,0.027697095435684646,0.027697095435684646,0.027697095435684646,0.875,1.0,0.5186721991701245,-189950.0,290.875,0
refined,candidate__hot_ref_w40_d097,super,威力彩,holdout,242,484,8,242000,-0.7831095041322313,-0.7925619834710744,-0.7831095041322313,-0.7831095041322313,0.00284090909090909,-0.00537190082644628,0.0028409090909090875,0.0028409090909090875,0.00284090909090909,0.0028409090909090875,0.0028409090909090875,0.5,0.9793388429752066,0.4810126582278481,-196700.0,284.625,0
refined,candidate__hot_ref_w40_d097,super,威力彩,train,482,963,8,481500,-0.7953486500519211,-0.8027663551401869,-0.7953486500519211,-0.7953486500519211,-0.029824766355140187,0.0011599169262720666,-0.029706950207468878,-0.029706950207468878,-0.029824766355140187,-0.029706950207468878,-0.029706950207468878,0.5,0.9730290456431535,0.47974413646055436,-386532.0,579.375,0
refined,candidate__hot_ref_w40_d097,super,威力彩,validation,241,482,8,241000,-0.7935684647302904,-0.7948132780082988,-0.7935684647302904,-0.7935684647302904,0.018101659751037346,0.02759336099585062,0.018101659751037343,0.018101659751037343,0.018101659751037346,0.018101659751037343,0.018101659751037343,0.75,0.9875518672199171,0.5252100840336135,-191550.0,292.75,0
refined,candidate__hot_ref_w40_d098,super,威力彩,holdout,242,484,8,242000,-0.806198347107438,-0.8072314049586777,-0.806198347107438,-0.806198347107438,-0.02024793388429752,-0.021280991735537193,-0.020247933884297523,-0.020247933884297523,-0.02024793388429752,-0.020247933884297523,-0.020247933884297523,0.25,0.987603305785124,0.45188284518828453,-196400.0,283.625,0
refined,candidate__hot_ref_w40_d098,super,威力彩,train,482,963,8,481500,-0.787951194184839,-0.7813862928348909,-0.787951194184839,-0.787951194184839,-0.02242731048805815,0.009980269989615783,-0.022317168049792533,-0.022317168049792533,-0.02242731048805815,-0.022317168049792533,-0.022317168049792533,0.5,0.983402489626556,0.4810126582278481,-377579.0,571.75,0
refined,candidate__hot_ref_w40_d098,super,威力彩,validation,241,482,8,241000,-0.7974585062240664,-0.804149377593361,-0.7974585062240664,-0.7974585062240664,0.01421161825726141,0.012655601659751037,0.01421161825726141,0.01421161825726141,0.01421161825726141,0.01421161825726141,0.01421161825726141,0.625,0.983402489626556,0.5358649789029536,-193800.0,292.5,0
refined,random_5,super,威力彩,holdout,242,484,8,242000,-0.7859504132231405,-0.8022727272727272,-0.7859504132231405,-0.7859504132231405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-194150.0,280.5,0
refined,random_5,super,威力彩,train,482,963,8,481500,-0.7655238836967808,-0.8131090342679128,-0.7655238836967808,-0.7655238836967808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-391512.0,568.375,0
refined,random_5,super,威力彩,validation,241,482,8,241000,-0.8116701244813278,-0.8101659751037344,-0.8116701244813278,-0.8116701244813278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-196250.0,277.125,0
refined,candidate__antipop_ref_m050_d080,lotto649,大樂透,holdout,255,573,8,143250,-0.6999668411867365,-0.7165794066317627,-0.6999668411867365,-0.71278184991274,-0.042410122164048866,-0.02486561954624782,-0.0412797385620915,-0.0412797385620915,-0.007130890052356021,-0.01544780578898226,-0.01544780578898226,0.5,0.8745098039215686,0.45739910313901344,-102950.0,91.25,0
refined,candidate__antipop_ref_m050_d080,lotto649,大樂透,train,510,1038,8,259500,-0.6145101156069364,-0.6523294797687861,-0.6145101156069364,-0.6831984585741812,0.042970134874759154,-0.01823121387283237,0.043429400093370686,0.043429400093370686,-0.0076324662813102104,-0.008066188141923433,-0.008066188141923433,0.5,0.8725490196078431,0.48089887640449436,-169279.5,163.25,0
refined,candidate__antipop_ref_m050_d080,lotto649,大樂透,validation,255,542,8,135500,-0.7204861623616237,-0.7286088560885609,-0.7204861623616237,-0.7204861623616237,-0.03182011070110701,-0.021066420664206643,-0.03174332399626517,-0.03174332399626517,-0.019083025830258303,-0.018207049486461253,-0.018207049486461253,0.25,0.8627450980392157,0.4681818181818182,-99276.5,82.375,0
refined,candidate__antipop_ref_m050_d090,lotto649,大樂透,holdout,255,573,8,143250,-0.6689310645724258,-0.6907504363001745,-0.6689310645724258,-0.6846422338568936,-0.01137434554973822,-0.0006980802792321116,-0.01595448179271709,-0.01595448179271709,0.0210087260034904,0.006623529411764705,0.006623529411764705,0.5,0.9098039215686274,0.4870689655172414,-99000.0,93.0,0
refined,candidate__antipop_ref_m050_d090,lotto649,大樂透,train,510,1038,8,259500,-0.5876266859344894,-0.672325626204239,-0.5876266859344894,-0.6855712909441233,0.06985356454720618,-0.030736030828516375,0.07217783613445378,0.07217783613445378,-0.010005298651252409,-0.00909030112044818,-0.00909030112044818,0.5,0.8568627450980392,0.4622425629290618,-174718.5,157.75,0
refined,candidate__antipop_ref_m050_d090,lotto649,大樂透,validation,255,542,8,135500,-0.717339483394834,-0.7262177121771218,-0.717339483394834,-0.7464068265682656,-0.028673431734317342,-0.017261992619926197,-0.0295014939309057,-0.0295014939309057,-0.04500369003690037,-0.04685639589169001,-0.04685639589169001,0.375,0.9058823529411765,0.4025974025974026,-98402.5,77.625,0
refined,candidate__antipop_ref_m050_d100,lotto649,大樂透,holdout,255,573,8,143250,-0.6550165794066318,-0.6726003490401397,-0.6550165794066318,-0.6984293193717277,0.0025401396160558472,0.008376963350785341,0.006133566760037343,0.006133566760037343,0.007221640488656195,-0.0024119514472455673,-0.0024119514472455673,0.625,0.8549019607843137,0.5137614678899083,-98350.0,92.0,0
refined,candidate__antipop_ref_m050_d100,lotto649,大樂透,train,510,1038,8,259500,-0.6524426782273604,-0.6878940269749518,-0.6524426782273604,-0.6892519267822736,0.00503757225433526,-0.040109826589595374,0.0061670284780578925,0.0061670284780578925,-0.013685934489402696,-0.012886893090569559,-0.012886893090569559,0.25,0.8666666666666667,0.47737556561085975,-181647.5,160.0,0
refined,candidate__antipop_ref_m050_d100,lotto649,大樂透,validation,255,542,8,135500,-0.7085212177121771,-0.7210332103321033,-0.7085212177121771,-0.7213551660516605,-0.019855166051660517,-0.03699261992619926,-0.02075457516339869,-0.02075457516339869,-0.019952029520295202,-0.020857516339869278,-0.020857516339869278,0.375,0.8784313725490196,0.48214285714285715,-97700.0,81.25,0
refined,candidate__antipop_ref_m060_d080,lotto649,大樂透,holdout,255,573,8,143250,-0.5860331588132636,-0.662129144851658,-0.5860331588132636,-0.7026483420593368,0.07152356020942409,-0.0011308900523560204,0.08855630252100842,0.08855630252100842,0.0030026178010471192,-0.0022343137254901956,-0.0022343137254901956,0.5,0.8745098039215686,0.5022421524663677,-95100.0,92.25,0
refined,candidate__antipop_ref_m060_d080,lotto649,大樂透,train,510,1038,8,259500,-0.6418333333333334,-0.648878612716763,-0.6418333333333334,-0.6741266859344894,0.015646917148362235,0.04578227360308285,0.017100128384687205,0.017100128384687205,0.0014393063583815037,0.002641795051353876,0.002641795051353876,0.625,0.8666666666666667,0.4819004524886878,-168384.0,163.375,0
refined,candidate__antipop_ref_m060_d080,lotto649,大樂透,validation,255,542,8,135500,-0.6541143911439115,-0.6662767527675277,-0.6541143911439115,-0.7147112546125461,0.034551660516605166,0.05110332103321033,0.036356395891690006,0.036356395891690006,-0.013308118081180811,-0.014506349206349209,-0.014506349206349209,0.625,0.8392156862745098,0.48130841121495327,-90730.5,79.5,0
refined,candidate__antipop_ref_m060_d090,lotto649,大樂透,holdout,255,573,8,143250,-0.6037303664921466,-0.6563176265270506,-0.6037303664921466,-0.7150200698080279,0.053826352530541015,9.424083769633482e-05,0.06168230625583567,0.06168230625583567,-0.009369109947643978,-0.0231249766573296,-0.0231249766573296,0.5,0.8470588235294118,0.4583333333333333,-94567.5,87.625,0
refined,candidate__antipop_ref_m060_d090,lotto649,大樂透,train,510,1038,8,259500,-0.5264826589595376,-0.6508034682080925,-0.5264826589595376,-0.6639426782273603,0.13099759152215798,0.01595761078998073,0.13365727124183008,0.13365727124183008,0.011623314065510596,0.012176388888888893,0.012176388888888893,0.625,0.8803921568627451,0.48775055679287305,-168883.5,166.75,0
refined,candidate__antipop_ref_m060_d090,lotto649,大樂透,validation,255,542,8,135500,-0.6743127306273062,-0.6832435424354244,-0.6743127306273062,-0.7141236162361624,0.014353321033210333,0.033306273062730624,0.016489215686274507,0.016489215686274507,-0.012720479704797047,-0.012283333333333334,-0.012283333333333334,0.625,0.8705882352941177,0.4954954954954955,-93029.5,83.125,0
refined,candidate__antipop_ref_m060_d100,lotto649,大樂透,holdout,255,573,8,143250,-0.6919040139616056,-0.7033158813263526,-0.6919040139616056,-0.7097731239092496,-0.03434729493891797,-0.026876090750436298,-0.03357717086834734,-0.03357717086834734,-0.00412216404886562,-0.00917105508870215,-0.00917105508870215,0.375,0.8627450980392157,0.5136363636363637,-100750.0,88.5,0
refined,candidate__antipop_ref_m060_d100,lotto649,大樂透,train,510,1038,8,259500,-0.6350139691714837,-0.6638285163776494,-0.6350139691714837,-0.6828872832369942,0.022466281310211948,0.007217726396917149,0.024254493464052288,0.024254493464052288,-0.007321290944123315,-0.006058741830065359,-0.006058741830065359,0.5,0.8725490196078431,0.48764044943820223,-173153.5,161.625,0
refined,candidate__antipop_ref_m060_d100,lotto649,大樂透,validation,255,542,8,135500,-0.6999455719557196,-0.7168007380073801,-0.6999455719557196,-0.7233680811808119,-0.011279520295202952,-0.019918819188191883,-0.00796671335200747,-0.00796671335200747,-0.021964944649446493,-0.019322595704948646,-0.019322595704948646,0.375,0.9019607843137255,0.46956521739130436,-97126.5,78.125,0
refined,candidate__antipop_ref_m070_d080,lotto649,大樂透,holdout,255,573,8,143250,-0.6011788830715532,-0.7082024432809774,-0.6011788830715532,-0.7146596858638743,0.05637783595113438,-0.0324956369982548,0.008732913165266112,0.008732913165266112,-0.0090087260034904,-0.02370420168067227,-0.02370420168067227,0.375,0.8901960784313725,0.5022026431718062,-101450.0,90.75,0
refined,candidate__antipop_ref_m070_d080,lotto649,大樂透,train,510,1038,8,259500,-0.6169797687861271,-0.6457996146435453,-0.6169797687861271,-0.6700043352601156,0.0405004816955684,0.04313487475915222,0.04159401260504202,0.04159401260504202,0.0055616570327553,0.006038620448179272,0.006038620448179272,0.75,0.8549019607843137,0.5022935779816514,-167585.0,159.375,0
